Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2023,S,HIST,270,A,951,China in World History,Sarah Basham,31,81.9,90.0,80.0,94.0,100.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,4.0,3.0,15.0
UBCV,2023,S,HIST,324,,921,"Inventing Canada, 1840-1896",Colin Grittner,34,75.3,78.0,72.0,85.0,90.0,38.0,2.0,0.0,2.0,1.0,1.0,0.0,5.0,4.0,6.0,7.0,1.0
UBCV,2023,S,HIST,383,,921,Foundations of Sikh Traditions,Anne Murphy,48,79.7,80.0,76.0,85.0,93.0,56.0,0.0,0.0,2.0,0.0,0.0,1.0,7.0,11.0,12.0,9.0,3.0
UBCV,2023,S,HIST,402,A,951,Problems in International Relations,Nataliia Ivchyk,24,87.1,91.0,86.0,92.0,95.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,15.0
UBCV,2023,S,HIST,425,,925,War and Society,David Borys,29,76.2,81.0,76.0,85.0,97.0,25.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,8.0,7.0,4.0
UBCV,2023,S,HIST,441,,921,History of the Holocaust,Jay Eidelman,38,73.7,77.0,76.0,80.0,85.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,17.0,9.0,1.0,0.0
UBCV,2023,S,HIST,484,,951,East Asian Military systems and warfare China,Clement Tong,34,80.6,82.5,75.0,90.0,93.0,56.0,0.0,0.0,3.0,0.0,1.0,1.0,4.0,1.0,10.0,3.0,9.0
UBCV,2023,S,HIST,549,,941,Master's Thesis,,22,78.0,78.0,78.0,78.0,78.0,78.0,,,,,,,,,,,
UBCV,2023,S,CCST,503,,941,Graduate Practicum and Major Paper in Curatorial Studies,,8,95.333,95.0,95.0,95.5,96.0,95.0,,,,,,,,,,,
UBCV,2023,S,PSYC,101,,921,Introduction to Biological and Cognitive Psychology,Mark Lam,170,73.3,76.0,64.0,85.0,100.0,0.0,10.0,8.0,13.0,10.0,11.0,8.0,13.0,20.0,27.0,24.0,23.0
UBCV,2023,S,PSYC,101,,922,Introduction to Biological and Cognitive Psychology,Steven Barnes,96,72.9,75.0,65.8,82.0,90.0,9.0,2.0,2.0,8.0,7.0,7.0,10.0,12.0,13.0,17.0,12.0,2.0
UBCV,2023,S,PSYC,102,,921,"Introduction to Developmental, Social, Personality, and Clinical Psychology",Geoffrey Gooderham,105,72.3,75.5,64.8,82.3,91.0,24.0,6.0,1.0,6.0,8.0,13.0,9.0,7.0,13.0,19.0,15.0,3.0
UBCV,2023,S,PSYC,102,,922,"Introduction to Developmental, Social, Personality, and Clinical Psychology",Rafal Skiba,99,73.8,75.0,69.0,81.0,90.0,10.0,1.0,0.0,5.0,6.0,8.0,12.0,20.0,10.0,22.0,11.0,1.0
UBCV,2023,S,PSYC,217,,921,Research Methods,Benjamin Cheung,92,73.2,73.0,68.0,78.0,94.0,40.0,1.0,0.0,5.0,5.0,11.0,8.0,27.0,13.0,10.0,9.0,2.0
UBCV,2023,S,PSYC,218,,951,Analysis of Behavioural Data,Veronika Dudarev,86,70.2,71.0,62.0,79.8,94.0,36.0,3.0,4.0,6.0,15.0,7.0,10.0,7.0,9.0,10.0,7.0,4.0
UBCV,2023,S,PSYC,300,A,921,Abnormal Psychology,Brian Thomas-Peter,78,73.3,74.0,65.0,82.0,96.0,34.0,2.0,4.0,5.0,5.0,5.0,6.0,9.0,8.0,14.0,4.0,9.0
UBCV,2023,S,PSYC,300,A,951,Abnormal Psychology,Silvain Dang,101,76.1,77.0,68.0,87.0,100.0,47.0,2.0,5.0,3.0,7.0,5.0,14.0,3.0,16.0,12.0,7.0,18.0
UBCV,2023,S,PSYC,304,,921,Brain and Behaviour,Tristan Hynes,131,74.9,77.0,70.0,81.0,94.0,10.0,3.0,1.0,2.0,5.0,11.0,12.0,24.0,24.0,21.0,11.0,7.0
UBCV,2023,S,PSYC,305,A,921,Personality Psychology,David King,110,76.8,76.0,68.0,85.8,100.0,35.0,1.0,2.0,1.0,10.0,8.0,14.0,15.0,12.0,17.0,12.0,18.0
UBCV,2023,S,PSYC,307,,921,Cultural Psychology,Jason Martens,101,75.5,77.0,69.0,84.0,95.0,15.0,1.0,2.0,5.0,7.0,7.0,12.0,8.0,11.0,20.0,13.0,9.0
UBCV,2023,S,PSYC,309,A,921,Cognitive Processes,Brandon Tomm,131,74.5,77.0,65.0,84.0,97.0,0.0,4.0,5.0,9.0,11.0,5.0,10.0,11.0,18.0,22.0,14.0,16.0
UBCV,2023,S,PSYC,311,,921,Psychology of Sport,Jeffrey Sauve,160,77.8,80.0,73.0,84.0,94.0,17.0,3.0,2.0,2.0,7.0,8.0,14.0,14.0,27.0,41.0,24.0,15.0
UBCV,2023,S,PSYC,314,,921,Health Psychology,David King,108,76.9,78.0,72.0,82.0,91.0,53.0,0.0,1.0,1.0,4.0,5.0,14.0,17.0,17.0,31.0,11.0,5.0
UBCV,2023,S,PSYC,315,,922,Childhood and Adolescence,Andrew Baron,105,70.0,70.0,62.0,82.8,95.0,19.0,7.0,1.0,12.0,13.0,10.0,11.0,9.0,5.0,12.0,13.0,5.0
UBCV,2023,S,PSYC,320,A,921,Psychology of Sex Differences,David King,108,77.0,77.0,71.8,84.0,97.0,19.0,1.0,0.0,3.0,4.0,8.0,11.0,19.0,13.0,24.0,12.0,13.0
UBCV,2023,S,PSYC,325,,921,Socialization: Media Content and Effects,Lillian May,143,76.5,80.0,69.0,84.0,98.0,42.0,2.0,4.0,6.0,8.0,9.0,16.0,12.0,9.0,41.0,18.0,17.0
UBCV,2023,S,PSYC,340,F,921,Directed Studies in Psychology,,10,91.1,90.0,90.0,91.8,95.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0
UBCV,2023,S,PSYC,413,,922,Social and Personality Development,Andrew Baron,102,77.5,82.0,71.0,86.0,91.0,11.0,2.0,1.0,3.0,5.0,8.0,6.0,8.0,10.0,22.0,25.0,7.0
UBCV,2023,S,PSYC,549,,941,Master's Thesis,,43,91.4,93.0,91.0,95.0,98.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,23.0
UBCV,2023,S,MEDI,549,,941,M.Sc. Thesis,,71,87.5,88.5,85.0,89.0,93.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0
UBCV,2023,S,PHAR,550,F,941,Directed Studies,Shyh-Dar Li,8,87.88,88.0,87.75,89.0,93.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0
UBCV,2023,S,VANT,140,A,V01,Content and Language Enrichment Tutorials,Christopher Addison,19,76.32,77.0,72.5,81.0,100.0,45.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,5.0,4.0,2.0,1.0
UBCV,2023,S,VANT,140,A,V02,Content and Language Enrichment Tutorials,Christopher Addison,20,57.37,61.0,42.0,68.5,82.0,25.0,6.0,1.0,0.0,4.0,2.0,2.0,0.0,1.0,3.0,0.0,0.0
UBCV,2023,S,VANT,149,,V90,Multi-disciplinary Research Project,Christopher Addison,20,83.89,84.0,81.0,88.0,90.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,3.0,4.0
UBCV,2023,S,VANT,149,,V91,Multi-disciplinary Research Project,Fok-Shuen Leung,24,76.87,81.0,68.0,83.0,93.0,55.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,12.0,0.0,4.0
UBCV,2023,S,VANT,149,,V92,Multi-disciplinary Research Project,Georg Rieger,21,89.62,90.0,85.0,94.0,97.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,11.0
UBCV,2023,S,VANT,149,,V93,Multi-disciplinary Research Project,Meghan Allen,19,80.21,82.0,81.0,83.0,85.0,70.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,13.0,2.0,0.0
UBCV,2023,S,VANT,149,,V94,Multi-disciplinary Research Project,Shandin Pete,27,90.41,90.0,85.0,97.0,99.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,6.0,16.0
UBCV,2023,S,VANT,151,,VE1,Multi-disciplinary Engineering Design Project,Seach Chyr Goh,51,79.37,84.0,80.0,86.0,93.0,33.0,1.0,2.0,2.0,2.0,0.0,1.0,3.0,1.0,18.0,19.0,2.0
UBCV,2023,S,RHSC,420,,1,Elements of Neuroanatomy and Neurophysiology,Michael Lee;Julia Schmidt;Elisha Williams,73,91.82,93.0,88.0,96.0,100.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,15.0,51.0
UBCV,2023,S,AMNE,151,,951,Greek and Roman Mythology,Edward Surman,81,74.93,80.0,74.0,84.0,90.0,11.0,4.0,2.0,0.0,1.0,3.0,4.0,6.0,13.0,24.0,11.0,1.0
UBCV,2023,S,AMNE,341,,951,"Sex, Lies, and Violence in the Hebrew Bible",Kurtis Peters,35,83.48,84.0,82.0,88.0,91.0,68.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,11.0,11.0,5.0
UBCV,2023,S,AMNE,395,A,951,Practicum in Ancient Mediterranean or Near Eastern Archaeology,Kevin Fisher;Matthew McCarty,14,86.33,85.0,84.0,90.0,90.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,4.0
UBCV,2023,S,AMNE,595,A,951,Practicum in Ancient Mediterranean or Near Eastern Archaeology,Kevin Fisher;Matthew McCarty,7,86.0,87.5,82.5,90.25,91.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0
UBCV,2023,S,AMNE,599,,1,Master's Thesis,,14,95.0,95.0,95.0,95.0,95.0,95.0,,,,,,,,,,,
UBCV,2023,S,CNPS,363,,93Q,Career Counselling,David Nicks,32,85.56,87.0,83.75,91.0,100.0,55.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,11.0,12.0
UBCV,2023,S,CNPS,363,,93S,Career Counselling,Talino Bruno,35,88.19,89.0,88.0,90.0,93.0,60.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,20.0,9.0
UBCV,2023,S,CNPS,363,,93T,Career Counselling,Talino Bruno,36,87.06,88.0,88.0,89.0,93.0,57.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,7.0
UBCV,2023,S,CNPS,364,,93Q,Family Education and Consultation,Erika Horwitz,35,92.58,93.0,90.5,96.0,99.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,26.0
UBCV,2023,S,CNPS,364,,93S,Family Education and Consultation,Erika Horwitz,32,91.48,94.0,89.0,96.0,98.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,18.0
UBCV,2023,S,CNPS,365,,93Q,Introduction to Theories of Counselling,Mircea Munteanu,31,78.69,82.0,74.0,86.0,92.0,52.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,4.0,7.0,6.0,3.0
UBCV,2023,S,CNPS,365,,93S,Introduction to Theories of Counselling,Mircea Munteanu,32,76.74,83.0,74.0,86.0,90.0,9.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0,3.0,7.0,8.0,2.0
UBCV,2023,S,CNPS,427,,93Q,Guidance: Planning and Decision-making,Mircea Munteanu,31,83.33,84.0,77.5,89.5,96.0,67.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,6.0,6.0,7.0
UBCV,2023,S,CNPS,433,,93Q,The Personal and Social Development of the Adult,Shekoofeh Skrenes,35,83.71,85.0,81.0,88.75,90.0,58.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,9.0,15.0,3.0
UBCV,2023,S,CNPS,433,,93S,The Personal and Social Development of the Adult,Talino Bruno,32,86.65,89.0,83.0,91.0,94.0,63.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,8.0,6.0,14.0
UBCV,2023,S,CNPS,433,,93T,The Personal and Social Development of the Adult,Talino Bruno,34,87.06,91.0,86.75,92.0,95.0,26.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,8.0,19.0
UBCV,2023,S,CNPS,534,,921,Gender and Sex Role Issues in Counselling,Julia Iman O'Loughlin,11,91.45,91.0,88.0,95.0,98.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0
UBCV,2023,S,CNPS,545,,951,Family Counselling - Interventions and Research,Glen Grigg,19,91.37,92.0,90.0,92.0,94.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0
UBCV,2023,S,LAIS,620,,943,Advanced Study in Major Area,,6,89.5,89.5,89.25,89.75,90.0,89.0,,,,,,,,,,,
UBCV,2023,S,LAIS,621,,943,Advanced Study in Minor Area,,6,92.0,92.0,92.0,92.0,92.0,92.0,,,,,,,,,,,
UBCV,2023,S,GRSJ,101,,98A,Introduction to Social Justice,Caroline Chung-Hsuan Locher-Lo,69,81.05,84.5,78.25,89.0,96.0,0.0,3.0,0.0,1.0,1.0,1.0,2.0,3.0,8.0,14.0,18.0,15.0
UBCV,2023,S,GRSJ,224,F,98A,"Gender, Race, Sexuality, and Social Justice in Literature",Kathryn Ferguson,38,75.59,76.0,73.0,85.0,95.0,35.0,1.0,2.0,2.0,0.0,1.0,1.0,5.0,4.0,2.0,6.0,5.0
UBCV,2023,S,GRSJ,300,,98A,Intersectional Approaches to Thinking Gender,Michelle Walks,73,81.94,85.0,76.0,89.0,97.0,45.0,1.0,1.0,0.0,1.0,0.0,7.0,5.0,8.0,9.0,19.0,14.0
UBCV,2023,S,BAHR,505,,DD1,Leadership,Wayne Rawcliffe,51,80.12,80.0,80.0,82.0,85.0,70.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,41.0,1.0,0.0
UBCV,2023,S,BAHR,505,,DD2,Leadership,Wayne Rawcliffe,50,80.62,81.0,80.0,82.0,83.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,46.0,0.0,0.0
UBCV,2023,S,BAHR,507,,822,Two-Party Negotiations,Perdip Atwal,15,81.33,81.0,79.0,85.0,87.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,5.0,0.0
UBCV,2023,S,BAHR,508,,821,Managing Change,Perdip Atwal,20,81.8,81.5,80.0,83.5,91.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,4.0,1.0
UBCV,2023,S,EDUC,401,,951,Instructional Design,Vincent W.h. Chan,13,89.85,91.0,87.0,93.0,96.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,8.0
UBCV,2023,S,EDUC,500,,96A,Research Methodology in Education,Oksana Bartosh,27,89.07,89.0,86.0,92.0,95.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,13.0
UBCV,2023,S,EDUC,500,,96B,Research Methodology in Education,Oksana Bartosh,23,88.76,89.0,86.0,93.0,95.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,10.0
UBCV,2023,S,EDUC,500,,96C,Research Methodology in Education,Oksana Bartosh,22,89.68,90.0,88.25,91.75,95.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,12.0
UBCV,2023,S,EDUC,500,,96D,Research Methodology in Education,Ryan Deschambault,19,91.0,91.0,90.0,93.0,95.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,15.0
UBCV,2023,S,EDUC,500,,921,Research Methodology in Education,Handel Wright,15,86.67,87.0,85.5,88.0,90.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,1.0
UBCV,2023,S,EDUC,500,,951,Research Methodology in Education,Shawn Forde,11,93.09,93.0,92.0,94.0,96.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
UBCV,2023,S,RUSS,303,,921,Topics in Russian Culture (in English),Veta Chitnev,59,85.74,88.0,82.0,92.0,100.0,62.0,0.0,0.0,0.0,2.0,1.0,4.0,1.0,4.0,8.0,11.0,26.0
UBCV,2023,S,PCTH,549,,941,M.Sc. Thesis,Sastry Bhagavatula,10,90.0,90.0,90.0,90.0,90.0,90.0,,,,,,,,,,,
UBCV,2023,S,ARBC,101,,951,Beginning Classical and Quranic Arabic I,Syed Nahri,17,86.06,92.0,78.0,95.0,97.0,55.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,10.0
UBCV,2023,S,COMM,190,,921,Introduction to Quantitative Decision Making,Woonghee Tim Huh;Gregory Werker,41,69.87,70.0,62.5,83.0,99.0,23.0,2.0,3.0,3.0,5.0,5.0,3.0,3.0,4.0,3.0,6.0,2.0
UBCV,2023,S,COMM,203,,921,Managing the Employment Relationship,Perdip Atwal,83,76.06,77.0,71.0,81.0,93.0,61.0,0.0,0.0,0.0,6.0,6.0,10.0,13.0,18.0,20.0,9.0,1.0
UBCV,2023,S,COMM,203,,971,Managing the Employment Relationship,Perdip Atwal,61,76.71,78.0,71.5,83.5,89.0,56.0,0.0,0.0,1.0,3.0,4.0,7.0,9.0,7.0,19.0,9.0,0.0
UBCV,2023,S,COMM,204,,921,Logistics and Operations Management,Woonghee Tim Huh,47,77.74,78.5,71.0,85.75,94.0,53.0,0.0,1.0,2.0,0.0,0.0,12.0,6.0,2.0,10.0,4.0,9.0
UBCV,2023,S,COMM,204,,922,Logistics and Operations Management,Woonghee Tim Huh,60,79.85,81.0,74.0,88.0,97.0,58.0,0.0,0.0,2.0,2.0,5.0,3.0,5.0,8.0,14.0,12.0,9.0
UBCV,2023,S,COMM,204,,971,Logistics and Operations Management,Amir Azaron,27,79.96,83.0,78.0,87.0,91.0,50.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,5.0,6.0,8.0,2.0
UBCV,2023,S,COMM,204,,972,Logistics and Operations Management,Jiangze Han,32,83.66,85.0,80.0,90.0,95.0,68.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,8.0,9.0,9.0
UBCV,2023,S,COMM,205,,921,Introduction to Management Information Systems,Adam Saunders,115,79.07,79.0,74.0,87.0,97.0,38.0,2.0,1.0,0.0,3.0,4.0,12.0,16.0,22.0,19.0,16.0,20.0
UBCV,2023,S,COMM,293,,921,Financial Accounting,Xin Zheng,93,80.39,81.0,72.0,90.0,99.0,52.0,0.0,2.0,3.0,4.0,2.0,10.0,12.0,10.0,10.0,13.0,27.0
UBCV,2023,S,COMM,293,,922,Financial Accounting,Xin Zheng,62,76.69,78.0,68.5,88.0,97.0,50.0,0.0,4.0,4.0,1.0,4.0,6.0,6.0,7.0,7.0,9.0,11.0
UBCV,2023,S,COMM,294,,921,Managerial Accounting,Alina McGuinness,6,75.83,74.5,69.75,80.0,96.0,60.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
UBCV,2023,S,COMM,294,,971,Managerial Accounting,Richard Wong,60,74.4,76.0,68.0,81.0,92.0,39.0,2.0,2.0,2.0,0.0,4.0,8.0,8.0,9.0,9.0,11.0,2.0
UBCV,2023,S,COMM,295,,921,Managerial Economics,Ratna Shrestha,106,75.09,77.0,68.0,83.0,98.0,50.0,0.0,7.0,4.0,8.0,5.0,11.0,12.0,11.0,26.0,9.0,10.0
UBCV,2023,S,COMM,335,,921,Information Systems Technology and Development,Alym Amlani;Sabrina Rai;Zorana Svedic,55,77.72,79.0,73.25,83.75,90.0,60.0,0.0,0.0,0.0,3.0,2.0,6.0,5.0,12.0,13.0,12.0,1.0
UBCV,2023,S,COMM,393,,921,Commercial Law,Vanessa Park,55,78.02,79.0,73.0,85.5,94.0,55.0,0.0,0.0,4.0,1.0,4.0,2.0,6.0,11.0,12.0,10.0,5.0
UBCV,2023,S,COMM,393,,922,Commercial Law,Vanessa Park,52,78.59,80.0,76.5,84.5,93.0,37.0,1.0,0.0,1.0,2.0,2.0,3.0,2.0,9.0,18.0,10.0,3.0
UBCV,2023,S,COMM,393,,971,Commercial Law,Barbara Cox,37,68.68,70.0,61.0,80.0,90.0,45.0,5.0,1.0,1.0,5.0,2.0,5.0,5.0,3.0,7.0,2.0,1.0
UBCV,2023,S,COMM,393,,972,Commercial Law,Barbara Cox,51,73.53,74.0,68.0,80.5,90.0,52.0,0.0,4.0,0.0,2.0,3.0,12.0,6.0,5.0,11.0,7.0,1.0
UBCV,2023,S,COMM,394,,921,"Environment, Society, and Government",Steven Minns,43,79.57,80.0,75.0,85.0,95.0,70.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,5.0,11.0,10.0,2.0
UBCV,2023,S,COMM,394,,922,"Environment, Society, and Government",Steven Minns,44,78.0,78.0,73.0,82.0,96.0,68.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,6.0,12.0,2.0,4.0
UBCV,2023,S,COMM,394,,923,"Environment, Society, and Government",Steven Minns,27,77.96,77.0,73.0,80.0,95.0,68.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,5.0,6.0,2.0,3.0
UBCV,2023,S,COMM,394,,924,"Environment, Society, and Government",Steven Minns,39,78.53,79.0,73.5,82.75,90.0,68.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,7.0,10.0,6.0,3.0
UBCV,2023,S,COMM,395,,921,Business Communications,Cameron Morrell,29,79.97,80.0,79.0,81.0,88.0,66.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,14.0,4.0,0.0
UBCV,2023,S,COMM,395,,971,Business Communications,Cameron Morrell,45,76.5,78.0,74.75,80.0,88.0,61.0,0.0,0.0,0.0,2.0,3.0,3.0,5.0,16.0,14.0,1.0,0.0
UBCV,2023,S,COMM,396,,921,Business Communications II,Cameron Morrell,10,77.2,80.5,76.25,81.0,85.0,55.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,4.0,2.0,0.0
UBCV,2023,S,COMM,396,,922,Business Communications II,Marlisse Silver Sweeney,19,78.5,78.5,76.25,82.5,90.0,61.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,6.0,4.0,3.0,1.0
UBCV,2023,S,COMM,396,,923,Business Communications II,Colin Dodds,19,76.74,77.0,73.0,81.0,86.0,67.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,4.0,3.0,3.0,0.0
UBCV,2023,S,COMM,396,,924,Business Communications II,Colin Dodds,14,77.36,81.5,69.5,86.25,91.0,54.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,4.0,2.0,2.0
UBCV,2023,S,COMM,396,,971,Business Communications II,Holly Munn,19,76.47,78.0,71.0,82.5,91.0,47.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,5.0,3.0,1.0
UBCV,2023,S,COMM,396,,972,Business Communications II,Trevor Hargreaves,12,77.58,78.5,75.25,81.0,85.0,66.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,5.0,1.0,0.0
UBCV,2023,S,COMM,396,,973,Business Communications II,Holly Munn,16,80.44,80.0,73.0,84.25,95.0,70.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,7.0,1.0,3.0
UBCV,2023,S,COMM,491,,921,Strategic Management,Momcilo Deretic,29,81.14,80.0,80.0,82.0,90.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,6.0,1.0
UBCV,2023,S,COMM,491,,922,Strategic Management,Momcilo Deretic,31,80.48,80.0,78.0,81.0,90.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,17.0,3.0,2.0
UBCV,2023,S,COMM,491,,971,Strategic Management,Adam Pankratz,35,77.82,77.5,76.0,80.0,85.0,71.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,12.0,13.0,1.0,0.0
UBCV,2023,S,COMM,498,,971,International Business Management,Ilan Boris Vertinsky,21,78.43,77.0,73.0,84.0,92.0,67.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,3.0,5.0,1.0,3.0
UBCV,2023,S,COMM,549,B,943,Master's Thesis,,6,90.0,90.0,90.0,90.0,90.0,90.0,,,,,,,,,,,
UBCV,2023,S,PATH,521,,941,Introduction to the Pathogenesis of Human Disease,Chun Yong Seow,7,90.29,92.0,88.5,93.5,95.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0
UBCV,2023,S,CRWR,200,,S01,Introduction to Creative Writing,Taylor Brown-Evans,322,80.32,82.0,78.0,85.0,96.0,0.0,2.0,4.0,2.0,3.0,7.0,16.0,22.0,45.0,119.0,75.0,17.0
UBCV,2023,S,CRWR,213,,S02,Introduction to Writing for the New Media,Crystal Chan,98,80.87,84.0,78.0,87.5,93.0,30.0,2.0,2.0,2.0,1.0,1.0,5.0,3.0,10.0,22.0,34.0,9.0
UBCV,2023,S,CRWR,440,O,S02,Interdisciplinary Projects,Sheryda Warrener,9,90.44,90.0,90.0,92.0,92.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0
UBCV,2023,S,CRWR,501,O,D02,Advanced Writing of Poetry I,Susan Musgrave,6,89.83,89.0,88.25,92.0,93.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0
UBCV,2023,S,CRWR,501,O,S02,Advanced Writing of Poetry I,Mallory Tater,8,94.25,95.5,92.5,96.0,96.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
UBCV,2023,S,CRWR,505,O,S02,Advanced Writing of Creative Non-Fiction I,Timothy Taylor,9,89.56,90.0,90.0,90.0,91.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0
UBCV,2023,S,CRWR,506,O,S02,Advanced Writing of Drama for Screen I,Sara Graefe,6,91.17,91.5,90.25,92.0,92.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
UBCV,2023,S,CRWR,509,N,D01,Advanced Writing of Fiction I,Annabel Lyon,7,92.0,92.0,92.0,92.0,92.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
UBCV,2023,S,CRWR,509,O,S02,Advanced Writing of Fiction I,Tessa McWatt,8,91.75,91.5,91.0,92.25,93.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
UBCV,2023,S,CRWR,570,N,S01,Advanced Special Projects in Creative Writing,Sheryda Warrener,8,89.88,92.0,91.0,92.25,93.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0
UBCV,2023,S,CRWR,599,,100,Thesis,,45,94.33,95.0,93.5,95.5,96.0,92.0,,,,,,,,,,,
UBCV,2023,S,CRWR,599,,D20,Thesis,,31,93.33,93.5,93.0,94.0,96.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
UBCV,2023,S,MECH,224,,0RM,Integration of Engineering Concepts I,,7,69.0,62.0,62.0,72.0,93.0,60.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
